	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Valid_char_acc	Test_char_acc	Test_word_acc	Test_Leven_avg	Train_Leven_avg	Valid_Leven_avg	Layers
169	uniq_autoencoder_top_uni__20170426202815	440	200000	False	True	2	0.9951153125	0.9950625	0.9946425	0.94195	0.10665	0.09719375	0.098	[440, 960]
170	uniq_autoencoder_top_uni__20170426202926	40	200000	False	True	4	0.898344375	0.896655	0.8978475	0.1865	2.0416	2.031525	2.06485	[480, 40, 480, 960]
171	uniq_autoencoder_top_uni__20170426202926	40	200000	False	True	4	0.9012771875	0.8999075	0.9003425	0.2018	1.9918	1.972825	2.00095	[480, 40, 480, 960]
172	uniq_autoencoder_top_uni__20170426203022	220	200000	False	True	4	0.96375375	0.9631975	0.963695	0.59155	0.72595	0.72461875	0.7358	[700, 220, 700, 960]
173	uniq_autoencoder_top_uni__20170426203022	220	200000	False	True	4	0.962858125	0.96248	0.9626625	0.5811	0.74645	0.7424625	0.7501	[700, 220, 700, 960]
174	uniq_variational_top_uni__20170426203208	380	200000	True	True	2	0.9875428571428572	0.9878825	0.9885775	0.8634	0.22725	0.2348	0.24205	[380, 960]
175	uniq_variational_top_uni__20170426203208	380	200000	True	True	2	0.987571875	0.9879325	0.9885475	0.8639	0.2285	0.234925	0.24175	[380, 960]
176	uniq_autoencoder_top_uni__20170426203343	80	200000	False	True	4	0.905623125	0.905755	0.9051375	0.2077	1.89555	1.886325	1.8842	[360, 80, 360, 960]
177	uniq_autoencoder_top_uni__20170426203343	80	200000	False	True	4	0.9030425	0.9030825	0.902535	0.19405	1.9478	1.93785625	1.93725	[360, 80, 360, 960]
178	uniq_autoencoder_top_uni__20170426203554	460	200000	False	True	2	0.9965321875	0.996475	0.99622	0.95795	0.0755	0.0693125	0.0705	[460, 960]
179	uniq_autoencoder_top_uni__20170426203554	460	200000	False	True	2	0.9961540625	0.996165	0.9957525	0.9531	0.0849	0.0769125	0.07665	[460, 960]
180	uniq_autoencoder_top_uni__20170426203705	40	200000	False	True	4	0.9021421875	0.9002075	0.90146	0.20435	1.9692	1.95539375	1.99375	[520, 40, 520, 960]
181	uniq_autoencoder_top_uni__20170426203705	40	200000	False	True	4	0.90070125	0.89892	0.8996925	0.1902	2.00425	1.98436875	2.0197	[520, 40, 520, 960]
182	uniq_autoencoder_top_uni__20170426203756	240	200000	False	True	4	0.9686784375	0.9681975	0.96841	0.641	0.63165	0.62631875	0.63595	[440, 240, 440, 960]
183	uniq_autoencoder_top_uni__20170426203756	240	200000	False	True	4	0.968816875	0.9682825	0.968505	0.64625	0.62965	0.62350625	0.63425	[440, 240, 440, 960]
184	uniq_autoencoder_top_uni__20170426204035	80	200000	False	True	4	0.90830375	0.9087775	0.90786	0.21745	1.84065	1.8324625	1.82275	[400, 80, 400, 960]
185	uniq_autoencoder_top_uni__20170426204035	80	200000	False	True	4	0.908248125	0.9083275	0.9081975	0.2137	1.83495	1.83414375	1.83275	[400, 80, 400, 960]
186	uniq_variational_top_uni__20170426204206	400	200000	True	True	2	0.989475	0.9898575	0.9904825	0.8881	0.19015	0.19575625	0.20385	[400, 960]
187	uniq_variational_top_uni__20170426204206	400	200000	True	True	2	0.9894607142857142	0.989775	0.9904275	0.8881	0.19075	0.19598125	0.2046	[400, 960]
188	uniq_autoencoder_top_uni__20170426204229	480	200000	False	True	2	0.9969628125	0.9969675	0.9966925	0.9621	0.06605	0.0607375	0.06065	[480, 960]
189	uniq_autoencoder_top_uni__20170426204229	480	200000	False	True	2	0.9970228125	0.99702	0.99675	0.96335	0.065	0.0595375	0.0596	[480, 960]
190	uniq_autoencoder_top_uni__20170426204505	40	200000	False	True	4	0.90797125	0.9058725	0.9066425	0.23045	1.86565	1.83895625	1.88045	[560, 40, 560, 960]
191	uniq_autoencoder_top_uni__20170426204505	40	200000	False	True	4	0.9052384375	0.9032525	0.903985	0.21115	1.9181	1.89369375	1.9333	[560, 40, 560, 960]
192	uniq_autoencoder_top_uni__20170426204534	240	200000	False	True	4	0.968185	0.9676625	0.968	0.6372	0.63975	0.63605625	0.6466	[480, 240, 480, 960]
193	uniq_autoencoder_top_uni__20170426204534	240	200000	False	True	4	0.96831875	0.9678875	0.9680975	0.63795	0.6379	0.63339375	0.642	[480, 240, 480, 960]
194	uniq_autoencoder_top_uni__20170426204721	80	200000	False	True	4	0.913436875	0.9134075	0.9129175	0.2454	1.73955	1.7296875	1.73025	[440, 80, 440, 960]
195	uniq_autoencoder_top_uni__20170426204721	80	200000	False	True	4	0.9191615625	0.9190775	0.918715	0.2676	1.6247	1.61568125	1.6179	[440, 80, 440, 960]
196	uniq_autoencoder_top_uni__20170426205010	500	200000	False	True	2	0.9976740625	0.997625	0.99743	0.97145	0.0514	0.0465125	0.0475	[500, 960]
197	uniq_autoencoder_top_uni__20170426205010	500	200000	False	True	2	0.997648125	0.997565	0.9974675	0.97195	0.05065	0.04703125	0.0487	[500, 960]
198	uniq_variational_top_uni__20170426205206	420	200000	True	True	2	0.9903705357142857	0.990685	0.99146	0.901	0.1707	0.17720625	0.18625	[420, 960]
199	uniq_variational_top_uni__20170426205206	420	200000	True	True	2	0.9904138392857142	0.990765	0.9914725	0.9003	0.1704	0.17656875	0.18365	[420, 960]
200	uniq_autoencoder_top_uni__20170426205305	240	200000	False	True	4	0.9683415625	0.96784	0.96803	0.63685	0.63925	0.63294375	0.6429	[520, 240, 520, 960]
201	uniq_autoencoder_top_uni__20170426205305	240	200000	False	True	4	0.9685209375	0.968015	0.9683175	0.64125	0.6335	0.62941875	0.63955	[520, 240, 520, 960]
202	uniq_autoencoder_top_uni__20170426205307	40	200000	False	True	4	0.9066034375	0.9047	0.9056475	0.22055	1.8853	1.86611875	1.90425	[600, 40, 600, 960]
203	uniq_autoencoder_top_uni__20170426205307	40	200000	False	True	4	0.9074571875	0.9057375	0.9064	0.22805	1.87055	1.8496625	1.8837	[600, 40, 600, 960]
204	uniq_autoencoder_top_uni__20170426205410	80	200000	False	True	4	0.9207946875	0.920755	0.9202025	0.27705	1.5951	1.58330625	1.58425	[480, 80, 480, 960]
205	uniq_autoencoder_top_uni__20170426205410	80	200000	False	True	4	0.918845	0.91899	0.9181	0.2638	1.6365	1.6219125	1.6194	[480, 80, 480, 960]
206	uniq_autoencoder_random_uni__20170426205749	20	200000	False	True	2	0.6004403125	0.600425	0.599275	0.0	7.9968	7.97350625	7.97395	[20, 960]
207	uniq_autoencoder_random_uni__20170426205749	20	200000	False	True	2	0.6007103125	0.600485	0.5995075	0.0	7.99355	7.9690625	7.9727	[20, 960]
208	uniq_autoencoder_top_uni__20170426210107	240	200000	False	True	4	0.968318125	0.9677375	0.96816	0.63975	0.6366	0.633375	0.64505	[560, 240, 560, 960]
209	uniq_autoencoder_top_uni__20170426210107	240	200000	False	True	4	0.968559375	0.968045	0.9683875	0.6415	0.632	0.628575	0.63895	[560, 240, 560, 960]
210	uniq_autoencoder_top_uni__20170426210144	40	200000	False	True	4	0.9068890625	0.9049	0.90599	0.22035	1.8784	1.860625	1.90015	[640, 40, 640, 960]
211	uniq_autoencoder_top_uni__20170426210144	40	200000	False	True	4	0.907315	0.90561	0.906355	0.22425	1.8707	1.852325	1.88585	[640, 40, 640, 960]
212	uniq_autoencoder_top_uni__20170426210154	80	200000	False	True	4	0.9241828125	0.923925	0.9237225	0.29355	1.5249	1.51553125	1.5209	[520, 80, 520, 960]
213	uniq_autoencoder_top_uni__20170426210154	80	200000	False	True	4	0.9273590625	0.9273725	0.926695	0.31395	1.4651	1.45180625	1.45215	[520, 80, 520, 960]
214	uniq_variational_top_uni__20170426210207	440	200000	True	True	2	0.9904348214285714	0.990795	0.9914625	0.9013	0.17085	0.17621875	0.1834	[440, 960]
215	uniq_variational_top_uni__20170426210207	440	200000	True	True	2	0.9904102678571428	0.9908	0.991375	0.90145	0.1715	0.176825	0.185	[440, 960]
216	uniq_autoencoder_random_uni__20170426210532	40	200000	False	True	2	0.6761325	0.6749075	0.674645	0.0013	6.50135	6.47163125	6.4955	[40, 960]
217	uniq_autoencoder_random_uni__20170426210532	40	200000	False	True	2	0.676584375	0.675295	0.67508	0.0013	6.4919	6.46181875	6.4885	[40, 960]
218	uniq_autoencoder_top_uni__20170426210902	240	200000	False	True	4	0.9691503125	0.9687775	0.9690125	0.6488	0.61965	0.6168125	0.62435	[600, 240, 600, 960]
219	uniq_autoencoder_top_uni__20170426210902	240	200000	False	True	4	0.9688971875	0.968405	0.9686625	0.64155	0.62665	0.62196875	0.63175	[600, 240, 600, 960]
220	uniq_autoencoder_top_uni__20170426210945	80	200000	False	True	4	0.9300340625	0.92983	0.9294525	0.32075	1.40955	1.39835625	1.4023	[560, 80, 560, 960]
221	uniq_autoencoder_top_uni__20170426210945	80	200000	False	True	4	0.9300284375	0.9298	0.9294625	0.32925	1.409	1.39830625	1.4032	[560, 80, 560, 960]
222	uniq_autoencoder_top_uni__20170426211019	40	200000	False	True	4	0.90916625	0.9069675	0.9078875	0.2386	1.84085	1.8154625	1.8592	[680, 40, 680, 960]
223	uniq_autoencoder_top_uni__20170426211019	40	200000	False	True	4	0.9129371875	0.910985	0.91184	0.2477	1.762	1.7399125	1.7787	[680, 40, 680, 960]
224	uniq_variational_top_uni__20170426211222	460	200000	True	True	2	0.9903611607142857	0.99075	0.991395	0.9003	0.17045	0.1772	0.1855	[460, 960]
225	uniq_variational_top_uni__20170426211222	460	200000	True	True	2	0.9903915178571429	0.99073	0.99144	0.9012	0.1704	0.1771125	0.18425	[460, 960]
226	uniq_autoencoder_random_uni__20170426211313	60	200000	False	True	2	0.7283271875	0.727045	0.7262075	0.00445	5.47085	5.429075	5.45475	[60, 960]
227	uniq_autoencoder_random_uni__20170426211313	60	200000	False	True	2	0.727775	0.7266925	0.72577	0.0045	5.4794	5.4397875	5.4609	[60, 960]
228	uniq_autoencoder_top_uni__20170426211722	240	200000	False	True	4	0.9691365625	0.9685475	0.9689125	0.6468	0.6216	0.61714375	0.62895	[640, 240, 640, 960]
229	uniq_autoencoder_top_uni__20170426211722	240	200000	False	True	4	0.9688396875	0.9682075	0.9685675	0.6423	0.6286	0.623075	0.63575	[640, 240, 640, 960]
230	uniq_autoencoder_top_uni__20170426211725	80	200000	False	True	4	0.93321	0.9329975	0.932285	0.34215	1.35315	1.3348625	1.3395	[600, 80, 600, 960]
231	uniq_autoencoder_top_uni__20170426211725	80	200000	False	True	4	0.93117875	0.93116	0.9304025	0.3324	1.3906	1.3756	1.3759	[600, 80, 600, 960]
232	uniq_autoencoder_random_uni__20170426212139	80	200000	False	True	2	0.7664940625	0.765375	0.76402	0.0121	4.7172	4.66749375	4.69	[80, 960]
233	uniq_autoencoder_random_uni__20170426212139	80	200000	False	True	2	0.7655934375	0.76441	0.763315	0.01255	4.73055	4.6852	4.709	[80, 960]
234	uniq_variational_top_uni__20170426212226	480	200000	True	True	2	0.990365625	0.990645	0.99142	0.8998	0.1721	0.17834375	0.18595	[480, 960]
235	uniq_variational_top_uni__20170426212226	480	200000	True	True	2	0.9903160714285715	0.990655	0.99144	0.89995	0.1714	0.17855	0.1861	[480, 960]
236	uniq_autoencoder_top_uni__20170426212401	80	200000	False	True	4	0.934521875	0.93406	0.9335875	0.35555	1.32785	1.3089375	1.3183	[640, 80, 640, 960]
237	uniq_autoencoder_top_uni__20170426212401	80	200000	False	True	4	0.9354234375	0.9352525	0.93469	0.3648	1.30495	1.2905625	1.2941	[640, 80, 640, 960]
238	uniq_autoencoder_top_uni__20170426212542	240	200000	False	True	4	0.9688015625	0.968205	0.9685075	0.64055	0.6297	0.62375	0.6356	[680, 240, 680, 960]
239	uniq_autoencoder_top_uni__20170426212542	240	200000	False	True	4	0.968593125	0.968065	0.96836	0.63955	0.63255	0.62793125	0.6386	[680, 240, 680, 960]
240	uniq_autoencoder_random_uni__20170426212931	100	200000	False	True	2	0.8000584375	0.79906	0.7974725	0.02585	4.049	3.99660625	4.0173	[100, 960]
241	uniq_autoencoder_random_uni__20170426212931	100	200000	False	True	2	0.7999478125	0.79891	0.7971475	0.0267	4.05565	3.99886875	4.0201	[100, 960]
242	uniq_autoencoder_top_uni__20170426213032	80	200000	False	True	4	0.9383871875	0.937925	0.937625	0.37805	1.2468	1.2314125	1.2409	[680, 80, 680, 960]
243	uniq_autoencoder_top_uni__20170426213032	80	200000	False	True	4	0.9364553125	0.9359475	0.93566	0.3644	1.28545	1.2697375	1.2798	[680, 80, 680, 960]
244	uniq_variational_top_uni__20170426213258	500	200000	True	True	2	0.9902982142857143	0.9906	0.99132	0.89965	0.17325	0.1792	0.18655	[500, 960]
245	uniq_variational_top_uni__20170426213258	500	200000	True	True	2	0.9903767857142857	0.9907725	0.9914425	0.90045	0.17165	0.177675	0.18515	[500, 960]
246	uniq_autoencoder_top_uni__20170426213401	260	200000	False	True	4	0.9735584375	0.9733125	0.973485	0.6943	0.53005	0.528675	0.53355	[460, 260, 460, 960]
247	uniq_autoencoder_top_uni__20170426213705	100	200000	False	True	4	0.8982353125	0.8985825	0.89804	0.17425	2.0375	2.03398125	2.0272	[300, 100, 300, 960]
248	uniq_autoencoder_top_uni__20170426213705	100	200000	False	True	4	0.8957984375	0.896195	0.8954825	0.16435	2.08885	2.08265625	2.0748	[300, 100, 300, 960]
249	uniq_autoencoder_random_uni__20170426213729	120	200000	False	True	2	0.828720625	0.82729	0.8261675	0.04855	3.4756	3.4240875	3.4526	[120, 960]
250	uniq_autoencoder_random_uni__20170426213729	120	200000	False	True	2	0.8295725	0.82814	0.82727	0.0492	3.45345	3.40714375	3.43585	[120, 960]
251	uniq_autoencoder_top_uni__20170426214259	100	200000	False	True	4	0.9058428125	0.90614	0.905795	0.20665	1.8825	1.8821	1.87625	[340, 100, 340, 960]
252	uniq_autoencoder_top_uni__20170426214259	100	200000	False	True	4	0.903158125	0.90336	0.9031275	0.1925	1.93635	1.93575625	1.93175	[340, 100, 340, 960]
253	uniq_autoencoder_random_uni__20170426214426	140	200000	False	True	2	0.8528365625	0.8517775	0.8503475	0.0827	2.99195	2.942125	2.963	[140, 960]
254	uniq_autoencoder_random_uni__20170426214426	140	200000	False	True	2	0.853406875	0.8525225	0.851235	0.08375	2.97455	2.93075625	2.94825	[140, 960]
255	uniq_autoencoder_top_uni__20170426214904	100	200000	False	True	4	0.9102978125	0.910705	0.9100175	0.22125	1.79855	1.7929375	1.78495	[380, 100, 380, 960]
256	uniq_autoencoder_random_uni__20170426215026	160	200000	False	True	2	0.8736703125	0.8727575	0.8715125	0.1264	2.56905	2.52583125	2.5441	[160, 960]
257	uniq_autoencoder_random_uni__20170426215026	160	200000	False	True	2	0.87318125	0.8724625	0.8709325	0.1263	2.58055	2.5354125	2.5497	[160, 960]
258	uniq_autoencoder_random_uni__20170426215537	180	200000	False	True	2	0.8897840625	0.88886	0.88773	0.176	2.2448	2.2039375	2.2227	[180, 960]
259	uniq_autoencoder_random_uni__20170426215537	180	200000	False	True	2	0.88996375	0.889045	0.888075	0.1735	2.238	2.20030625	2.21865	[180, 960]
260	uniq_autoencoder_top_uni__20170426215918	100	200000	False	True	4	0.9096525	0.90927	0.90969	0.222	1.8053	1.80575625	1.8136	[380, 100, 380, 960]
261	uniq_autoencoder_top_uni__20170426215918	100	200000	False	True	4	0.9136525	0.91303	0.9136625	0.2379	1.72585	1.726025	1.7385	[380, 100, 380, 960]
262	uniq_autoencoder_top_uni__20170426215937	140	200000	False	True	4	0.9362128125	0.9353025	0.9353625	0.362	1.29215	1.27516875	1.29355	[580, 140, 580, 960]
263	uniq_autoencoder_top_uni__20170426215937	140	200000	False	True	4	0.9363625	0.935545	0.935885	0.36055	1.28185	1.27189375	1.2887	[580, 140, 580, 960]
264	uniq_autoencoder_random_uni__20170426220046	200	200000	False	True	2	0.9046753125	0.903465	0.9026475	0.22385	1.9463	1.90613125	1.9304	[200, 960]
265	uniq_autoencoder_random_uni__20170426220046	200	200000	False	True	2	0.9049346875	0.9036475	0.9028675	0.22555	1.94215	1.900825	1.92665	[200, 960]
266	uniq_variational_random_uni__20170426220514	20	200000	True	True	2	0.6018183035714286	0.602495	0.60177	0.00015	7.9517	7.929225	7.93255	[20, 960]
267	uniq_variational_random_uni__20170426220514	20	200000	True	True	2	0.6017955357142857	0.6022475	0.6013125	0.00015	7.94965	7.93205	7.93555	[20, 960]
268	uniq_autoencoder_top_uni__20170426220539	100	200000	False	True	4	0.9149771875	0.9145675	0.91488	0.24265	1.70135	1.6996125	1.7077	[420, 100, 420, 960]
269	uniq_autoencoder_top_uni__20170426220539	100	200000	False	True	4	0.9198528125	0.9192775	0.91976	0.26235	1.6037	1.60174375	1.61335	[420, 100, 420, 960]
270	uniq_autoencoder_top_uni__20170426220625	140	200000	False	True	4	0.9412759375	0.9405475	0.94054	0.39215	1.18865	1.1738875	1.18875	[620, 140, 620, 960]
271	uniq_autoencoder_top_uni__20170426220625	140	200000	False	True	4	0.9418396875	0.9411225	0.9411075	0.39825	1.17725	1.162475	1.1772	[620, 140, 620, 960]
272	uniq_autoencoder_random_uni__20170426220627	220	200000	False	True	2	0.917776875	0.9165475	0.9156875	0.28455	1.6855	1.644075	1.66875	[220, 960]
273	uniq_autoencoder_random_uni__20170426220627	220	200000	False	True	2	0.9175915625	0.91628	0.9154825	0.28435	1.6897	1.6477375	1.6738	[220, 960]
274	uniq_variational_random_uni__20170426221123	40	200000	True	True	2	0.6755285714285715	0.676905	0.675575	0.00115	6.48135	6.467525	6.4535	[40, 960]
275	uniq_variational_random_uni__20170426221123	40	200000	True	True	2	0.6753933035714286	0.6768475	0.6755075	0.00125	6.48105	6.46790625	6.4534	[40, 960]
276	uniq_autoencoder_top_uni__20170426221226	100	200000	False	True	4	0.9233321875	0.92292	0.922905	0.28675	1.54115	1.5326375	1.5409	[460, 100, 460, 960]
277	uniq_autoencoder_top_uni__20170426221226	100	200000	False	True	4	0.9217175	0.9211725	0.9217775	0.27945	1.56365	1.56463125	1.576	[460, 100, 460, 960]
278	uniq_autoencoder_top_uni__20170426221335	140	200000	False	True	4	0.9452015625	0.944355	0.94433	0.4219	1.11255	1.0953	1.11235	[660, 140, 660, 960]
279	uniq_autoencoder_top_uni__20170426221335	140	200000	False	True	4	0.9426334375	0.941995	0.942025	0.407	1.15895	1.1466875	1.15965	[660, 140, 660, 960]
280	uniq_autoencoder_random_uni__20170426221338	240	200000	False	True	2	0.93237875	0.93138	0.93045	0.3644	1.39015	1.352075	1.37205	[240, 960]
281	uniq_autoencoder_random_uni__20170426221338	240	200000	False	True	2	0.9324871875	0.9313325	0.9304425	0.36325	1.39055	1.34995625	1.37305	[240, 960]
282	uniq_variational_random_uni__20170426221749	60	200000	True	True	2	0.7263258928571429	0.7274675	0.7263575	0.00465	5.46515	5.4515875	5.4431	[60, 960]
283	uniq_variational_random_uni__20170426221749	60	200000	True	True	2	0.7260727678571428	0.727585	0.7261475	0.00475	5.46905	5.45395	5.4459	[60, 960]
284	uniq_autoencoder_top_uni__20170426221927	100	200000	False	True	4	0.9286825	0.9281675	0.928365	0.3178	1.4318	1.4254125	1.43585	[500, 100, 500, 960]
285	uniq_autoencoder_top_uni__20170426221927	100	200000	False	True	4	0.9215334375	0.9209225	0.92125	0.27875	1.57385	1.568525	1.5806	[500, 100, 500, 960]
286	uniq_autoencoder_random_uni__20170426222058	260	200000	False	True	2	0.9417859375	0.9410525	0.9402575	0.4268	1.1946	1.16398125	1.17855	[260, 960]
287	uniq_autoencoder_top_uni__20170426222100	140	200000	False	True	4	0.947190625	0.9463975	0.9464	0.43405	1.07135	1.05534375	1.0716	[700, 140, 700, 960]
288	uniq_autoencoder_top_uni__20170426222100	140	200000	False	True	4	0.945636875	0.94478	0.944745	0.42605	1.10455	1.0866625	1.1042	[700, 140, 700, 960]
289	uniq_variational_random_uni__20170426222425	80	200000	True	True	2	0.7630660714285714	0.76429	0.76294	0.01135	4.73185	4.71630625	4.71305	[80, 960]
290	uniq_variational_random_uni__20170426222425	80	200000	True	True	2	0.7630495535714286	0.76403	0.76304	0.0116	4.7339	4.717075	4.7136	[80, 960]
291	uniq_autoencoder_top_uni__20170426222633	100	200000	False	True	4	0.92986	0.929455	0.929375	0.3204	1.41175	1.4020875	1.4104	[540, 100, 540, 960]
292	uniq_autoencoder_top_uni__20170426222633	100	200000	False	True	4	0.92891375	0.92847	0.9286825	0.31495	1.4255	1.4209875	1.4299	[540, 100, 540, 960]
293	uniq_autoencoder_top_uni__20170426222823	160	200000	False	True	4	0.93335875	0.9326575	0.93282	0.3456	1.34295	1.33229375	1.3466	[360, 160, 360, 960]
294	uniq_autoencoder_top_uni__20170426222823	160	200000	False	True	4	0.933551875	0.93293	0.93308	0.34255	1.33785	1.328425	1.34095	[360, 160, 360, 960]
295	uniq_variational_random_uni__20170426223011	100	200000	True	True	2	0.7961151785714286	0.7965725	0.7962525	0.02485	4.07165	4.0557375	4.0664	[100, 960]
296	uniq_variational_random_uni__20170426223011	100	200000	True	True	2	0.7963433035714286	0.7968125	0.79649	0.0254	4.0667	4.05051875	4.05815	[100, 960]
297	uniq_autoencoder_random_uni__20170426223135	300	200000	False	True	2	0.9548228125	0.953855	0.9536775	0.5294	0.92615	0.9032375	0.9226	[300, 960]
298	uniq_autoencoder_random_uni__20170426223135	300	200000	False	True	2	0.954538125	0.9535475	0.953475	0.5279	0.9303	0.90893125	0.92865	[300, 960]
299	uniq_autoencoder_top_uni__20170426223305	100	200000	False	True	4	0.9323128125	0.9321575	0.9319725	0.33825	1.35995	1.35303125	1.3562	[580, 100, 580, 960]
300	uniq_autoencoder_top_uni__20170426223305	100	200000	False	True	4	0.932628125	0.932215	0.93192	0.3356	1.3601	1.34594375	1.3546	[580, 100, 580, 960]
301	uniq_autoencoder_top_uni__20170426223436	160	200000	False	True	4	0.932633125	0.9321975	0.9319425	0.34065	1.36045	1.34681875	1.3555	[400, 160, 400, 960]
302	uniq_autoencoder_top_uni__20170426223436	160	200000	False	True	4	0.9342909375	0.93347	0.933705	0.347	1.32485	1.31360625	1.3301	[400, 160, 400, 960]
